nct_id,overall_count,female,male,<=18years,18-65years,>=65years,mean_age,age_number_analyzed
NCT02006641,1696,1044.0,652.0,,,,74.42500000000001,33.5
NCT02006654,1456,532.0,924.0,,,,73.89999999999999,22.333333333333332
NCT02006667,13,3.0,10.0,,,,68.4,21.0
NCT02006693,370,190.0,180.0,,,,72.2,22.333333333333332
NCT02006706,14,9.0,5.0,0.0,13.0,1.0,52.29,230.0
NCT02006719,642,444.0,198.0,,,,52.0,22.333333333333332
NCT02006732,1618,606.0,1012.0,,,,64.58,55.0
NCT02006758,68,30.0,37.0,,,,59.1,67.0
NCT02006836,118,46.0,72.0,,,,53.3025,33.5
NCT02006888,788,366.0,422.0,0.0,198.0,590.0,70.25,33.5
NCT02006927,3,0.0,3.0,0.0,2.0,1.0,59.3,21.0
NCT02006979,48,48.0,0.0,,,,50.0,22.333333333333332
NCT02007070,38,12.0,26.0,,,,63.6,21.0
NCT02007096,200,96.0,104.0,,,,53.23333333333333,22.333333333333332
NCT02007109,184,74.0,110.0,,,,,
NCT02007200,39,12.0,27.0,,,,60.0,21.0
NCT02007252,128,22.0,106.0,,,,70.10000000000001,22.333333333333332
NCT02007278,80,46.0,34.0,,,,56.23,22.333333333333332
NCT02007291,71,45.0,26.0,,,,,
NCT02007369,272,64.0,208.0,,,,40.3,345.5
NCT02007434,166,102.0,64.0,,,,43.355555555555554,34.0
NCT02007512,494,494.0,0.0,0.0,302.0,192.0,,
NCT02007577,78,32.0,46.0,,,,54.0,22.333333333333332
NCT02007720,1740,624.0,1116.0,,,,69.56666666666666,22.333333333333332
NCT02007863,2,1.0,1.0,2.0,0.0,0.0,,
NCT02007954,24,3.0,21.0,,,,62.5,24.0
NCT02008149,18,0.0,18.0,,,,37.75,33.5
NCT02008227,2450,934.0,1516.0,,,,62.800000000000004,816.6666666666666
NCT02008292,160,48.0,112.0,0.0,160.0,0.0,,
NCT02008318,86,32.0,54.0,,,,67.70333333333333,22.333333333333332
NCT02008357,2338,1388.0,950.0,,,,71.9,779.3333333333334
NCT02008370,7,5.0,2.0,0.0,5.0,2.0,59.0,21.0
NCT02008396,24,4.0,20.0,,,,31.322499999999998,33.5
NCT02008526,572,0.0,572.0,,,,41.4875,33.5
NCT02008565,592,592.0,0.0,,,,63.6,55.0
NCT02008617,36,20.0,16.0,,,,27.0,22.333333333333332
NCT02008682,734,296.0,438.0,,,,51.53333333333333,22.333333333333332
NCT02008721,184,74.0,110.0,,,,62.0,230.33333333333334
NCT02008773,340,88.0,252.0,0.0,340.0,0.0,28.15,55.0
NCT02008877,20,6.0,14.0,,,,32.0,10.0
NCT02008890,474,372.0,102.0,,,,51.4,33.5
NCT02008916,452,180.0,272.0,,,,42.55,33.5
NCT02008942,57,36.0,21.0,,,,54.8,21.0
NCT02009046,3818,1932.0,1886.0,3818.0,0.0,0.0,14.153333333333334,22.333333333333332
NCT02009163,411,358.0,53.0,,,,38.3,21.0
NCT02009332,42,4.0,38.0,0.0,6.0,36.0,,
NCT02009384,2,0.0,2.0,0.0,0.0,2.0,67.0,21.0
NCT02009397,26,8.0,18.0,0.0,18.0,8.0,58.0,21.0
NCT02009501,40,8.0,32.0,,,,63.94333333333333,22.333333333333332
NCT02009696,221,82.0,139.0,,,,68.4,21.0
NCT02009722,160,160.0,0.0,,,,30.46666666666667,22.333333333333332
NCT02009761,6,3.0,3.0,,,,66.0,21.0
NCT02009865,324,70.0,254.0,,,,50.166666666666664,22.333333333333332
NCT02009878,58,38.0,20.0,,,,66.17750000000001,33.5
NCT02009930,107,3.0,104.0,,,,40.78505,107.0
NCT02009982,6,6.0,0.0,0.0,6.0,0.0,,
NCT02010021,34,34.0,0.0,,,,65.26666666666667,22.333333333333332
NCT02010060,90,74.0,16.0,0.0,90.0,0.0,52.625,33.5
NCT02010151,6388,2218.0,4170.0,,,,71.66666666666667,2129.3333333333335
NCT02010203,208,36.0,172.0,0.0,54.0,154.0,70.99333333333333,47.333333333333336
NCT02010216,23,15.0,8.0,,,,48.3,21.0
NCT02010242,272,64.0,208.0,0.0,162.0,110.0,62.13333333333333,22.333333333333332
NCT02010255,666,162.0,500.0,,,,57.583333333333336,31.916666666666668
NCT02010359,50,34.0,16.0,,,,36.63333333333333,22.333333333333332
NCT02010567,64,20.0,44.0,0.0,56.0,8.0,,
NCT02010593,192,192.0,0.0,,,,,
NCT02010632,31,0.0,31.0,0.0,31.0,0.0,29.43,21.0
NCT02010645,6,2.0,4.0,0.0,2.0,4.0,75.0,21.0
NCT02010684,242,172.0,70.0,,,,60.333333333333336,22.333333333333332
NCT02010697,6250,3444.0,2806.0,,,,,
NCT02010775,374,306.0,68.0,,,,35.36666666666667,47.333333333333336
NCT02010996,144,48.0,96.0,,,,56.73333333333333,22.333333333333332
NCT02011113,36,20.0,16.0,,,,64.5,21.0
NCT02011386,53,25.0,28.0,,,,35.0,53.0
NCT02011464,40,28.0,12.0,,,,64.33333333333333,22.333333333333332
NCT02011490,66,16.0,50.0,,,,61.575,33.5
NCT02011516,32,14.0,18.0,0.0,32.0,0.0,,
NCT02011568,734,138.0,596.0,,,,61.4,244.66666666666666
NCT02011893,141,85.0,56.0,,,,59.1,21.0
NCT02011945,62,26.0,36.0,,,,52.475,33.5
NCT02012192,266,266.0,0.0,0.0,164.0,102.0,,
NCT02012218,122,86.0,36.0,,,,45.31666666666666,47.333333333333336
NCT02012283,40,20.0,20.0,0.0,40.0,0.0,,
NCT02012296,176,0.0,176.0,,,,70.0,33.5
NCT02012348,60,24.0,36.0,,,,32.2,33.5
NCT02012452,18,2.0,16.0,,,,57.173333333333325,22.333333333333332
NCT02012491,600,600.0,0.0,,,,,
NCT02012582,64,12.0,52.0,,,,38.3,55.0
NCT02012608,28,28.0,0.0,0.0,16.0,12.0,,
NCT02012621,807,126.0,681.0,,,,46.0,21.0
NCT02012686,196,196.0,0.0,,,,44.0,22.333333333333332
NCT02012959,9,3.0,6.0,,,,6.1,21.0
NCT02013037,20,16.0,4.0,,,,53.3,20.0
NCT02013050,218,46.0,172.0,0.0,168.0,50.0,,
NCT02013141,44,20.0,24.0,,,,9.5175,33.5
NCT02013167,810,332.0,478.0,,,,40.93333333333333,22.333333333333332
NCT02013180,960,0.0,960.0,0.0,430.0,530.0,65.93666666666667,320.0
NCT02013206,104,68.0,36.0,,,,65.0,22.333333333333332
NCT02013245,72,44.0,28.0,0.0,72.0,0.0,27.22,55.0
NCT02013375,2,1.0,1.0,0.0,2.0,0.0,38.0,21.0
NCT02013388,98,30.0,66.0,,,,39.400000000000006,34.0
NCT02013414,9,0.0,9.0,0.0,1.0,8.0,72.08,21.0
NCT02013427,164,64.0,100.0,0.0,162.0,2.0,48.8,33.5
NCT02013531,37,26.0,11.0,,,,45.7,21.0
NCT02013544,1108,,,,,,59.53,22.333333333333332
NCT02013609,47,32.0,15.0,,,,26.6,21.0
NCT02013622,49,18.0,31.0,,,,26.1,21.0
NCT02013674,60,6.0,54.0,,,,66.2,22.333333333333332
NCT02013687,88,36.0,52.0,,,,,
NCT02013765,5,0.0,5.0,,,,67.4,21.0
NCT02013778,8,1.0,7.0,0.0,3.0,5.0,,
NCT02013791,110,80.0,30.0,,,,54.23,37.1
NCT02013817,43,14.0,29.0,,,,61.0,21.0
NCT02013830,45,5.0,40.0,,,,52.0,21.0
NCT02014051,9,3.0,6.0,,,,,
NCT02014103,106,46.0,60.0,,,,56.25,22.333333333333332
NCT02014116,102,56.0,46.0,0.0,72.0,30.0,,
NCT02014129,24,14.0,10.0,,,,59.85,33.5
NCT02014272,28,1.0,27.0,,,,31.5,21.0
NCT02014363,328,98.0,230.0,0.0,328.0,0.0,38.825,33.5
NCT02014376,96,44.0,52.0,,,,12.1575,33.5
NCT02014402,362,224.0,138.0,,,,56.760000000000005,36.2
NCT02014441,60,27.0,33.0,,,,63.3,21.0
NCT02014467,968,968.0,0.0,,,,69.16666666666667,22.333333333333332
NCT02014480,207,38.0,169.0,,,,60.5,21.0
NCT02014519,2000,1213.0,787.0,,,,47.4,2000.0
NCT02014558,504,243.0,252.0,,,,59.57692307692308,38.53846153846154
NCT02014584,234,0.0,234.0,,,,39.03333333333333,22.333333333333332
NCT02014597,46,30.0,16.0,0.0,34.0,12.0,,
NCT02014649,30,16.0,14.0,30.0,0.0,0.0,9.066666666666668,22.333333333333332
NCT02014740,200,122.0,78.0,0.0,200.0,0.0,50.93333333333334,22.333333333333332
NCT02014844,56,18.0,38.0,,,,54.36666666666667,22.333333333333332
NCT02015039,24,16.0,8.0,,,,62.916666666666664,22.333333333333332
NCT02015065,18,14.0,4.0,4.0,14.0,0.0,24.855,33.5
NCT02015104,64,2.0,62.0,0.0,12.0,52.0,71.69666666666667,22.333333333333332
NCT02015195,194,86.0,108.0,0.0,194.0,0.0,,
NCT02015221,162,74.0,88.0,,,,62.199999999999996,22.333333333333332
NCT02015234,316,306.0,10.0,0.0,308.0,8.0,50.93333333333334,22.333333333333332
NCT02015390,32,12.0,20.0,,,,50.14000000000001,22.333333333333332
NCT02015442,9,0.0,9.0,0.0,9.0,0.0,24.0,9.0
NCT02015455,477772,274746.0,202998.0,,,,,
NCT02015481,25,13.0,12.0,0.0,20.0,5.0,59.5,21.0
NCT02015520,286,242.0,44.0,0.0,228.0,58.0,54.0,55.0
NCT02015546,140,90.0,50.0,0.0,140.0,0.0,,
NCT02015611,272,134.0,138.0,,,,73.39999999999999,22.333333333333332
NCT02015637,916,188.0,728.0,,,,29.233333333333334,305.3333333333333
NCT02015663,64,28.0,36.0,,,,30.7,22.333333333333332
NCT02015676,138,138.0,0.0,,,,51.162499999999994,33.5
NCT02015754,14,8.0,6.0,,,,52.5,14.0
NCT02015793,60,12.0,48.0,,,,34.53333333333333,230.33333333333334
NCT02015819,32,6.0,26.0,,,,54.2,55.0
NCT02015832,454,31.0,423.0,,,,66.7,454.0
NCT02015910,2,0.0,2.0,0.0,0.0,2.0,68.0,23.0
NCT02016105,930,362.0,568.0,0.0,826.0,104.0,46.26666666666667,22.333333333333332
NCT02016170,158,34.0,124.0,,,,56.5,33.5
NCT02016183,3157,1746.0,1411.0,,,,69.6,21.0
NCT02016235,60,0.0,40.0,,,,30.625,15.0
NCT02016300,42,18.0,24.0,,,,39.96666666666667,60.0
NCT02016482,434,68.0,366.0,,,,46.68666666666667,22.333333333333332
NCT02016560,766,368.0,398.0,,,,66.125,95.75
NCT02016612,274,274.0,0.0,0.0,274.0,0.0,42.4,55.0
NCT02016625,62,28.0,34.0,,,,41.333333333333336,22.333333333333332
NCT02016690,304,117.0,187.0,,,,11.9,21.0
NCT02016716,588,588.0,0.0,,,,67.80000000000001,147.0
NCT02016755,10,2.0,8.0,0.0,4.0,6.0,68.4,230.0
NCT02016781,768,286.0,482.0,0.0,298.0,470.0,65.76666666666667,256.0
NCT02016820,14,6.0,8.0,14.0,0.0,0.0,,
NCT02016872,25,9.0,16.0,,,,64.0,21.0
NCT02016885,396,196.0,200.0,10.0,378.0,8.0,,
NCT02016898,190,106.0,84.0,,,,70.5,22.333333333333332
NCT02016963,20,8.0,12.0,,,,40.6,21.0
NCT02017015,83,25.0,58.0,,,,56.2,21.0
NCT02017093,14,2.0,12.0,0.0,10.0,4.0,58.99,22.333333333333332
NCT02017171,1060,358.0,702.0,,,,51.1,353.3333333333333
NCT02017210,114,54.0,60.0,,,,57.425,33.5
NCT02017223,10,5.0,5.0,10.0,0.0,0.0,16.3,21.0
NCT02017327,746,436.0,310.0,0.0,276.0,470.0,67.725,33.5
NCT02017405,84,46.0,38.0,,,,40.6,33.5
NCT02017444,62,62.0,0.0,,,,31.233333333333334,22.333333333333332
NCT02017522,3,1.0,2.0,0.0,2.0,1.0,,
NCT02017535,28,22.0,5.0,28.0,0.0,0.0,14.836000000000002,278.0
NCT02017574,48,12.0,36.0,0.0,34.0,14.0,60.73333333333333,22.333333333333332
NCT02017704,18,6.0,12.0,0.0,16.0,2.0,,
NCT02017717,1058,374.0,684.0,,,,56.35,37.1
NCT02017860,4,2.0,2.0,0.0,3.0,1.0,,
NCT02017899,100,56.0,44.0,0.0,100.0,0.0,30.25714285714286,41.42857142857143
NCT02017912,96,26.0,70.0,,,,51.63333333333333,22.333333333333332
NCT02017964,26,10.0,16.0,26.0,0.0,0.0,19.7,21.0
NCT02018042,15,9.0,6.0,0.0,15.0,0.0,39.0,230.0
NCT02018107,27,13.0,14.0,0.0,14.0,13.0,,
NCT02018315,14,6.0,8.0,11.0,3.0,0.0,12.5,21.0
NCT02018445,29,20.0,9.0,,,,67.4,21.0
NCT02018458,10,10.0,0.0,0.0,8.0,2.0,,
NCT02018562,100,50.0,50.0,,,,54.32,22.333333333333332
NCT02018627,26,10.0,16.0,,,,51.43333333333334,22.333333333333332
NCT02018653,4,2.0,2.0,0.0,4.0,0.0,,
NCT02018809,400,200.0,200.0,,,,66.2,55.0
NCT02018822,170,118.0,52.0,0.0,170.0,0.0,,
NCT02018861,176,,,,,,63.01111111111111,32.111111111111114
NCT02018887,198,0.0,198.0,,,,34.79090909090909,29.636363636363637
NCT02019069,11,2.0,9.0,0.0,0.0,11.0,74.0,21.0
NCT02019108,158,110.0,48.0,,,,65.0,52.666666666666664
NCT02019264,24000,8596.0,15404.0,,,,63.6,22.333333333333332
NCT02019277,50,49.0,1.0,,,,52.9,21.0
NCT02019420,1452,446.0,1006.0,,,,58.4,22.333333333333332
NCT02019472,1118,934.0,184.0,0.0,972.0,146.0,51.625,33.5
NCT02019550,194,144.0,50.0,,,,48.43333333333334,22.333333333333332
NCT02019563,140,74.0,66.0,140.0,0.0,0.0,,
NCT02019602,74,62.0,12.0,32.0,42.0,0.0,15.7,18.5
NCT02019641,68,42.0,26.0,0.0,30.0,38.0,,
NCT02019667,19,11.0,8.0,,,,14.0,21.0
NCT02019693,20,5.0,15.0,0.0,16.0,4.0,55.63,21.0
NCT02019719,194,94.0,100.0,,,,62.416666666666664,47.333333333333336
NCT02019758,258,90.0,168.0,,,,37.93333333333334,22.333333333333332
NCT02019875,170,102.0,68.0,,,,29.085714285714285,41.42857142857143
NCT02019888,490,122.0,368.0,0.0,288.0,202.0,57.489999999999995,33.5
NCT02019927,194,74.0,120.0,,,,50.81428571428571,41.42857142857143
NCT02019940,9,2.0,7.0,,,,44.7,21.0
NCT02019979,14,8.0,6.0,,,,66.71,230.0
NCT02020018,3738,1222.0,2516.0,,,,64.5,1246.0
NCT02020031,40,24.0,16.0,,,,68.36666666666667,22.333333333333332
NCT02020135,18,0.0,18.0,,,,75.03333333333333,22.333333333333332
NCT02020252,120,39.0,81.0,0.0,99.0,21.0,62.8,21.0
NCT02020304,106,106.0,0.0,0.0,106.0,0.0,,
NCT02020369,54,,,10.0,44.0,0.0,30.96666666666667,22.333333333333332
NCT02020408,85,85.0,0.0,0.0,85.0,0.0,,
NCT02020512,87,38.0,49.0,,,,47.3,21.0
NCT02020577,116,40.0,76.0,,,,61.800000000000004,22.333333333333332
NCT02020590,22,9.0,13.0,,,,47.3,21.0
NCT02020616,118,48.0,70.0,,,,55.3625,37.0
NCT02020785,62,36.0,26.0,0.0,32.0,30.0,66.06666666666666,230.33333333333334
NCT02020837,2,2.0,0.0,0.0,0.0,2.0,,
NCT02020863,35,16.0,19.0,0.0,23.0,12.0,61.6,21.0
NCT02020889,272,160.0,112.0,,,,48.46666666666667,22.333333333333332
NCT02020941,10,1.0,9.0,0.0,1.0,9.0,70.1,21.0
NCT02020967,658,550.0,108.0,,,,58.03333333333333,22.333333333333332
NCT02021071,48,32.0,16.0,,,,,
NCT02021292,160,102.0,58.0,0.0,104.0,56.0,59.0,22.333333333333332
NCT02021318,1232,684.0,548.0,,,,66.26666666666667,22.333333333333332
NCT02021331,10,6.0,4.0,0.0,8.0,2.0,,
NCT02021461,38,17.0,21.0,,,,6.1,21.0
NCT02021643,1372,702.0,670.0,,,,45.142857142857146,41.42857142857143
NCT02021656,384,202.0,182.0,,,,51.0,21.0
NCT02021669,288,112.0,176.0,0.0,190.0,98.0,59.53333333333333,22.333333333333332
NCT02021773,528,454.0,74.0,,,,40.75,33.5
NCT02021812,31,15.0,16.0,,,,74.1,21.0
NCT02021929,56,32.0,24.0,,,,59.666666666666664,22.333333333333332
NCT02021942,16,7.0,9.0,,,,52.6,21.0
NCT02021955,1434,674.0,30.0,,,,69.7,234.66666666666666
NCT02022007,76,63.0,0.0,0.0,63.0,0.0,,
NCT02022020,220,108.0,112.0,,,,76.1,21.0
NCT02022033,25,15.0,10.0,0.0,16.0,9.0,60.0,21.0
NCT02022085,54,33.0,21.0,,,,42.1,21.0
NCT02022111,808,478.0,330.0,,,,52.800000000000004,22.333333333333332
NCT02022202,132,132.0,0.0,,,,,
NCT02022436,132,28.0,104.0,0.0,48.0,84.0,61.833333333333336,22.333333333333332
NCT02022462,302,162.0,140.0,0.0,298.0,4.0,45.63333333333333,22.333333333333332
NCT02022566,528,,,,,,63.333333333333336,22.333333333333332
NCT02022657,48,25.0,23.0,,,,29.0,21.0
NCT02022670,66,32.0,34.0,,,,62.0,33.5
NCT02022735,22,5.0,17.0,,,,65.0,21.0
NCT02022748,54,10.0,44.0,,,,47.23333333333333,22.333333333333332
NCT02022826,167,131.0,36.0,0.0,154.0,13.0,45.0,167.0
NCT02023086,32,9.0,15.0,0.0,21.0,3.0,45.0,10.666666666666666
NCT02023099,726,432.0,294.0,,,,,
NCT02023112,342,176.0,166.0,,,,,
NCT02023125,84,6.0,78.0,,,,35.36666666666667,22.333333333333332
NCT02023151,13,10.0,3.0,,,,41.0,21.0
NCT02023164,66,30.0,36.0,0.0,64.0,2.0,37.333333333333336,22.333333333333332
NCT02023242,304,172.0,132.0,,,,67.0,22.333333333333332
NCT02023268,210,172.0,38.0,0.0,138.0,72.0,59.23333333333333,22.333333333333332
NCT02023411,40,12.0,18.0,0.0,30.0,0.0,53.46666666666667,13.333333333333334
NCT02023515,98,82.0,16.0,0.0,98.0,0.0,44.833333333333336,22.333333333333332
NCT02023697,782,0.0,652.0,,,,70.5,195.5
NCT02023801,24,24.0,0.0,,,,38.5,21.0
NCT02023866,36,17.0,19.0,,,,9.3,21.0
NCT02023879,466,206.0,260.0,,,,63.225,33.5
NCT02023905,54,14.0,40.0,,,,,
NCT02023918,6,0.0,6.0,0.0,6.0,0.0,56.5,21.0
NCT02023944,98,0.0,98.0,0.0,10.0,88.0,73.6,22.333333333333332
NCT02023983,302,54.0,248.0,0.0,228.0,74.0,,
NCT02023996,36,5.0,31.0,,,,61.0,21.0
NCT02024087,42,14.0,28.0,0.0,22.0,20.0,64.83333333333333,22.333333333333332
NCT02024165,71,71.0,0.0,0.0,71.0,0.0,,
NCT02024204,120,84.0,36.0,,,,56.5,22.333333333333332
NCT02024386,44,8.0,36.0,,,,26.75,345.5
NCT02024464,612,314.0,298.0,,,,72.0,22.333333333333332
NCT02024477,84,36.0,48.0,,,,57.333333333333336,22.333333333333332
NCT02024529,1076,620.0,456.0,,,,60.63333333333333,22.333333333333332
NCT02024555,194,94.0,100.0,,,,54.5,22.333333333333332
NCT02024607,990,378.0,612.0,,,,60.4625,37.0
NCT02024646,968,498.0,470.0,,,,47.5,33.5
NCT02024698,43,34.0,9.0,,,,28.1,230.0
NCT02024711,524,306.0,218.0,,,,69.03333333333335,22.333333333333332
NCT02024724,120,82.0,38.0,0.0,80.0,40.0,,
NCT02024750,428,210.0,218.0,,,,,
NCT02024867,498,314.0,184.0,,,,4.0,22.333333333333332
NCT02024932,74,,,,,,55.857142857142854,41.42857142857143
NCT02024971,1067,450.0,617.0,,,,63.7,21.0
NCT02025010,58,0.0,58.0,,,,68.0,21.0
NCT02025075,70,18.0,52.0,,,,58.666666666666664,22.333333333333332
NCT02025179,50,14.0,36.0,,,,40.6,33.5
NCT02025205,186,114.0,72.0,,,,63.73333333333333,62.0
NCT02025426,26,26.0,0.0,,,,33.97,22.333333333333332
NCT02025439,8,2.0,6.0,0.0,8.0,0.0,28.333333333333332,22.333333333333332
NCT02025530,2048,2048.0,0.0,,,,30.233333333333334,22.333333333333332
NCT02025556,594,522.0,72.0,,,,41.175,33.5
NCT02025621,1698,340.0,1358.0,,,,65.0,22.333333333333332
NCT02025634,238,132.0,106.0,0.0,148.0,90.0,,
NCT02025647,139,89.0,50.0,,,,,
NCT02025725,410,410.0,0.0,0.0,354.0,56.0,52.699999999999996,22.333333333333332
NCT02025751,106,0.0,106.0,0.0,96.0,10.0,,
NCT02025829,28,14.0,14.0,0.0,28.0,0.0,,
NCT02025907,426,184.0,242.0,,,,57.43333333333334,22.333333333333332
NCT02025985,228,228.0,0.0,0.0,140.0,88.0,,
NCT02026011,154,56.0,98.0,,,,27.08,22.333333333333332
NCT02026063,248,110.0,138.0,,,,63.833333333333336,22.333333333333332
NCT02026141,80,56.0,24.0,0.0,40.0,40.0,66.16666666666667,22.333333333333332
NCT02026193,22,22.0,0.0,0.0,22.0,0.0,27.633333333333336,22.333333333333332
NCT02026206,176,176.0,0.0,,,,24.633333333333336,22.333333333333332
NCT02026232,32,10.0,22.0,0.0,22.0,10.0,58.333333333333336,22.333333333333332
NCT02026258,58,34.0,24.0,0.0,58.0,0.0,29.7,22.333333333333332
NCT02026271,78,50.0,28.0,,,,50.94,47.333333333333336
NCT02026297,40,40.0,0.0,0.0,40.0,0.0,33.333333333333336,22.333333333333332
NCT02026453,612,314.0,298.0,,,,71.5,33.5
NCT02026687,160,120.0,0.0,,,,58.73333333333333,53.333333333333336
NCT02026908,45,0.0,45.0,0.0,19.0,26.0,67.0,45.0
NCT02027025,284,160.0,124.0,,,,51.0,33.5
NCT02027311,126,70.0,56.0,,,,70.93333333333334,22.333333333333332
NCT02027376,12,12.0,0.0,,,,49.25,21.0
NCT02027402,396,184.0,212.0,,,,54.0,22.333333333333332
NCT02027428,404,144.0,260.0,,,,66.96666666666665,22.333333333333332
NCT02027545,862,14.0,848.0,,,,71.56666666666666,22.333333333333332
NCT02027558,250,12.0,238.0,,,,63.23333333333333,22.333333333333332
NCT02027623,298,182.0,116.0,,,,42.5,22.333333333333332
NCT02027701,82,32.0,50.0,0.0,55.0,27.0,57.57,21.0
NCT02027844,208,118.0,90.0,208.0,0.0,0.0,5.25,33.5
NCT02027883,200,44.0,156.0,0.0,90.0,110.0,64.25,22.333333333333332
NCT02027935,7,2.0,5.0,0.0,5.0,2.0,,
NCT02028065,750,396.0,354.0,,,,38.25,33.5
NCT02028169,120,73.0,47.0,,,,41.65,21.0
NCT02028182,22,17.0,5.0,0.0,22.0,0.0,49.6,21.0
NCT02028208,112,94.0,18.0,,,,,
NCT02028221,302,302.0,0.0,,,,39.53333333333333,22.333333333333332
NCT02028247,334,66.0,268.0,334.0,0.0,0.0,9.9225,33.5
NCT02028325,136,72.0,64.0,0.0,104.0,32.0,,
NCT02028338,192,192.0,0.0,,,,16.266666666666666,22.333333333333332
NCT02028455,334,126.0,208.0,,,,12.166666666666666,34.0
NCT02028507,1202,1202.0,0.0,0.0,782.0,420.0,60.4,55.0
NCT02028676,7678,610.0,596.0,,,,5.966666666666666,36.0
NCT02028715,118,118.0,0.0,,,,51.04,39.333333333333336
NCT02028754,360,226.0,134.0,,,,68.89999999999999,22.333333333333332
NCT02028767,32,13.0,19.0,,,,36.1,21.0
NCT02028780,160,0.0,142.0,,,,28.092307692307692,29.923076923076923
NCT02028871,38,8.0,30.0,0.0,38.0,0.0,33.73631666666667,22.333333333333332
NCT02028884,170,158.0,12.0,,,,35.275,33.5
NCT02028988,64,0.0,64.0,,,,70.0,21.0
NCT02029040,104,34.0,70.0,104.0,0.0,0.0,9.533333333333333,22.333333333333332
NCT02029196,816,364.0,452.0,,,,34.5,22.333333333333332
NCT02029235,120,70.0,50.0,,,,52.666666666666664,40.0
NCT02029274,34,26.0,8.0,,,,48.94,55.0
NCT02029417,2,0.0,2.0,,,,75.0,21.0
NCT02029430,30,0.0,30.0,,,,42.4,33.5
NCT02029443,602,196.0,406.0,,,,64.18333333333334,47.333333333333336
NCT02029495,956,460.0,496.0,0.0,854.0,102.0,49.025,33.5
NCT02029521,88,48.0,40.0,,,,,
NCT02029638,8,4.0,4.0,0.0,8.0,0.0,,
NCT02029703,84,62.0,22.0,,,,60.166666666666664,22.333333333333332
NCT02029755,216,,,,,,40.85,33.5
NCT02029846,4,0.0,4.0,0.0,0.0,4.0,72.5,22.333333333333332
NCT02029872,36,24.0,12.0,0.0,32.0,4.0,50.9,22.333333333333332
NCT02029911,60,60.0,0.0,,,,42.5,21.0
NCT02029976,528,378.0,150.0,198.0,198.0,0.0,27.18,92.4
NCT02029989,240,142.0,98.0,,,,42.906666666666666,22.333333333333332
NCT02030002,45,22.0,23.0,0.0,45.0,0.0,19.7,21.0
NCT02030015,16,6.0,10.0,16.0,0.0,0.0,,
NCT02030028,18,16.0,2.0,,,,55.3,21.0
NCT02030041,56,10.0,46.0,0.0,56.0,0.0,,
NCT02030067,248,126.0,122.0,,,,63.39785714285714,45.785714285714285
NCT02030080,572,458.0,114.0,,,,41.36,55.0
NCT02030119,558,434.0,124.0,,,,39.68,55.0
NCT02030288,356,40.0,316.0,,,,51.699999999999996,22.333333333333332
NCT02030405,4,4.0,0.0,0.0,1.0,3.0,,
NCT02030535,53,22.0,31.0,,,,64.4,21.0
NCT02030574,2,0.0,2.0,0.0,0.0,2.0,63.5,230.0
NCT02030600,1440,676.0,764.0,,,,61.36666666666667,22.333333333333332
NCT02030821,470,280.0,190.0,0.0,254.0,216.0,,
NCT02030834,126,46.0,80.0,0.0,94.0,32.0,,
NCT02030847,30,10.0,20.0,,,,39.6,21.0
NCT02030886,40,18.0,22.0,,,,58.76666666666667,22.333333333333332
NCT02030938,34,,,,,,44.4,21.0
NCT02031146,192,2.0,190.0,,,,35.0,22.333333333333332
NCT02031237,60,36.0,24.0,,,,54.833333333333336,22.333333333333332
NCT02031276,242,94.0,148.0,,,,38.075,33.5
NCT02031302,2092,1058.0,1034.0,,,,80.83333333333333,697.3333333333334
NCT02031432,76,32.0,44.0,,,,61.7,21.0
NCT02031458,1318,544.0,774.0,,,,64.125,33.5
NCT02031471,57,44.0,13.0,,,,54.49,21.0
NCT02031536,4,2.0,2.0,,,,,
NCT02031627,42,36.0,6.0,,,,58.0,33.5
NCT02031640,1064,670.0,394.0,52.0,914.0,98.0,,
NCT02031679,52,40.0,12.0,0.0,52.0,0.0,43.46666666666667,22.333333333333332
NCT02031770,20,10.0,10.0,0.0,20.0,0.0,,
NCT02031978,4367,2054.0,1957.0,,,,,
NCT02032173,31,10.0,21.0,,,,64.7,21.0
NCT02032212,24,0.0,24.0,0.0,24.0,0.0,,
NCT02032238,24,8.0,16.0,0.0,12.0,12.0,,
NCT02032407,67,67.0,0.0,,,,,
NCT02032420,70,38.0,32.0,,,,21.0,22.333333333333332
NCT02032433,1140,338.0,802.0,,,,33.86666666666667,22.333333333333332
NCT02032524,48,24.0,24.0,0.0,40.0,8.0,,
NCT02032550,1486,0.0,1486.0,,,,63.699999999999996,22.333333333333332
NCT02032641,9,1.0,8.0,0.0,4.0,5.0,,
NCT02032680,60,18.0,42.0,,,,55.666666666666664,22.333333333333332
NCT02032706,36,9.0,27.0,,,,50.0,21.0
NCT02032758,76,14.0,62.0,0.0,54.0,22.0,,
NCT02032810,34,8.0,26.0,,,,65.33333333333333,22.333333333333332
NCT02032823,3672,3660.0,12.0,,,,43.300000000000004,230.33333333333334
NCT02032875,226,74.0,152.0,,,,58.73333333333333,22.333333333333332
NCT02032888,406,52.0,354.0,,,,52.075,33.5
NCT02032901,304,124.0,180.0,,,,52.96666666666666,22.333333333333332
NCT02033005,140,60.0,80.0,140.0,0.0,0.0,11.0,33.5
NCT02033083,356,356.0,0.0,,,,23.896666666666665,22.333333333333332
NCT02033174,16,8.0,8.0,0.0,16.0,0.0,,
